pert_id	MESH_ID	label
BRD-K04218075	MESH:D004892	1
BRD-K04218075	MESH:D004893	1
BRD-K04218075	MESH:D005334	1
BRD-K04218075	MESH:D005483	1
BRD-K04218075	MESH:D005909	1
BRD-K04218075	MESH:D006261	1
BRD-K04218075	MESH:D006339	1
BRD-K04218075	MESH:D006345	1
BRD-K04218075	MESH:D006505	1
BRD-K04218075	MESH:D006528	1
BRD-K04218075	MESH:D006548	1
BRD-K04218075	MESH:D006689	1
BRD-K04218075	MESH:D006849	1
BRD-K04218075	MESH:D006967	1
BRD-K04218075	MESH:D006973	1
BRD-K04218075	MESH:D006983	1
BRD-K04218075	MESH:D007319	1
BRD-K04218075	MESH:D007508	1
BRD-K04218075	MESH:D007938	1
BRD-K04218075	MESH:D007945	1
BRD-K04218075	MESH:D007964	1
BRD-K04218075	MESH:D008269	1
BRD-K04218075	MESH:D008545	1
BRD-K04218075	MESH:D008591	1
BRD-K04218075	MESH:D008595	1
BRD-K04218075	MESH:D008607	1
BRD-K04218075	MESH:D008831	1
BRD-K04218075	MESH:D009101	1
BRD-K04218075	MESH:D009369	1
BRD-K04218075	MESH:D009436	1
BRD-K04218075	MESH:D009902	1
BRD-K04218075	MESH:D010048	1
BRD-K04218075	MESH:D010195	1
BRD-K04218075	MESH:D010279	1
BRD-K04218075	MESH:D010292	1
BRD-K04218075	MESH:D010689	1
BRD-K04218075	MESH:D010911	1
BRD-K04218075	MESH:D011537	1
BRD-K04218075	MESH:D011618	1
BRD-K04218075	MESH:D011655	1
BRD-K04218075	MESH:D012166	1
BRD-K04218075	MESH:D012640	1
BRD-K04218075	MESH:D013575	1
BRD-K04218075	MESH:D013610	1
BRD-K04218075	MESH:D013771	1
BRD-K04218075	MESH:D013924	1
BRD-K04218075	MESH:D013927	1
BRD-K04218075	MESH:D013964	1
BRD-K04218075	MESH:D014012	1
BRD-K04218075	MESH:D014581	1
BRD-K04218075	MESH:D014839	1
BRD-K04218075	MESH:D015175	1
BRD-K04218075	MESH:D015228	1
BRD-K04218075	MESH:D016889	1
BRD-K04218075	MESH:D017253	1
BRD-K04218075	MESH:D018197	1
BRD-K04218075	MESH:D018241	1
BRD-K04218075	MESH:D018771	1
BRD-K04218075	MESH:D020521	1
BRD-K04218075	MESH:D058447	1
BRD-K04218075	MESH:D063806	1
BRD-K04218075	MESH:OMIM:157300	1
BRD-K04412738	MESH:C000726607	1
BRD-K04412738	MESH:C535516	1
BRD-K04412738	MESH:C536575	1
BRD-K04412738	MESH:C537423	1
BRD-K04412738	MESH:C537692	1
BRD-K04412738	MESH:D000066553	1
BRD-K04412738	MESH:D000072281	1
BRD-K04412738	MESH:D000077260	1
BRD-K04412738	MESH:D000084462	1
BRD-K04412738	MESH:D000086722	1
BRD-K04412738	MESH:D000707	1
BRD-K04412738	MESH:D000740	1
BRD-K04412738	MESH:D000787	1
BRD-K04412738	MESH:D000789	1
BRD-K04412738	MESH:D000799	1
BRD-K04412738	MESH:D001008	1
BRD-K04412738	MESH:D001014	1
BRD-K04412738	MESH:D001172	1
BRD-K04412738	MESH:D001247	1
BRD-K04412738	MESH:D001249	1
BRD-K04412738	MESH:D001259	1
BRD-K04412738	MESH:D001281	1
BRD-K04412738	MESH:D001523	1
BRD-K04412738	MESH:D001714	1
BRD-K04412738	MESH:D001768	1
BRD-K04412738	MESH:D001794	1
BRD-K04412738	MESH:D001806	1
BRD-K04412738	MESH:D001835	1
BRD-K04412738	MESH:D001851	1
BRD-K04412738	MESH:D001919	1
BRD-K04412738	MESH:D001924	1
BRD-K04412738	MESH:D001941	1
BRD-K04412738	MESH:D001943	1
BRD-K04412738	MESH:D001991	1
BRD-K04412738	MESH:D002062	1
BRD-K04412738	MESH:D002318	1
BRD-K04412738	MESH:D002386	1
BRD-K04412738	MESH:D002769	1
BRD-K04412738	MESH:D003221	1
BRD-K04412738	MESH:D003240	1
BRD-K04412738	MESH:D003248	1
BRD-K04412738	MESH:D003288	1
BRD-K04412738	MESH:D003371	1
BRD-K04412738	MESH:D003560	1
BRD-K04412738	MESH:D003638	1
BRD-K04412738	MESH:D003680	1
BRD-K04412738	MESH:D003681	1
BRD-K04412738	MESH:D003693	1
BRD-K04412738	MESH:D003872	1
BRD-K04412738	MESH:D003876	1
BRD-K04412738	MESH:D003877	1
BRD-K04412738	MESH:D003920	1
BRD-K04412738	MESH:D004066	1
BRD-K04412738	MESH:D004238	1
BRD-K04412738	MESH:D004244	1
BRD-K04412738	MESH:D004401	1
BRD-K04412738	MESH:D004408	1
BRD-K04412738	MESH:D004412	1
BRD-K04412738	MESH:D004415	1
BRD-K04412738	MESH:D004485	1
BRD-K04412738	MESH:D004844	1
BRD-K04412738	MESH:D004886	1
BRD-K04412738	MESH:D004890	1
BRD-K04412738	MESH:D004906	1
BRD-K04412738	MESH:D005076	1
BRD-K04412738	MESH:D005128	1
BRD-K04412738	MESH:D005131	1
BRD-K04412738	MESH:D005141	1
BRD-K04412738	MESH:D005151	1
BRD-K04412738	MESH:D005221	1
BRD-K04412738	MESH:D005334	1
BRD-K04412738	MESH:D005414	1
BRD-K04412738	MESH:D005483	1
BRD-K04412738	MESH:D005517	1
BRD-K04412738	MESH:D005759	1
BRD-K04412738	MESH:D005764	1
BRD-K04412738	MESH:D006073	1
BRD-K04412738	MESH:D006212	1
BRD-K04412738	MESH:D006259	1
BRD-K04412738	MESH:D006261	1
BRD-K04412738	MESH:D006337	1
BRD-K04412738	MESH:D006339	1
BRD-K04412738	MESH:D006400	1
BRD-K04412738	MESH:D006406	1
BRD-K04412738	MESH:D006417	1
BRD-K04412738	MESH:D006471	1
BRD-K04412738	MESH:D006505	1
BRD-K04412738	MESH:D006561	1
BRD-K04412738	MESH:D006562	1
BRD-K04412738	MESH:D006606	1
BRD-K04412738	MESH:D006726	1
BRD-K04412738	MESH:D006934	1
BRD-K04412738	MESH:D006943	1
BRD-K04412738	MESH:D006948	1
BRD-K04412738	MESH:D006949	1
BRD-K04412738	MESH:D006967	1
BRD-K04412738	MESH:D006973	1
BRD-K04412738	MESH:D006996	1
BRD-K04412738	MESH:D007003	1
BRD-K04412738	MESH:D007008	1
BRD-K04412738	MESH:D007010	1
BRD-K04412738	MESH:D007022	1
BRD-K04412738	MESH:D007024	1
BRD-K04412738	MESH:D007037	1
BRD-K04412738	MESH:D007154	1
BRD-K04412738	MESH:D007172	1
BRD-K04412738	MESH:D007177	1
BRD-K04412738	MESH:D007239	1
BRD-K04412738	MESH:D007249	1
BRD-K04412738	MESH:D007251	1
BRD-K04412738	MESH:D007319	1
BRD-K04412738	MESH:D007508	1
BRD-K04412738	MESH:D007592	1
BRD-K04412738	MESH:D007642	1
BRD-K04412738	MESH:D007762	1
BRD-K04412738	MESH:D007766	1
BRD-K04412738	MESH:D007827	1
BRD-K04412738	MESH:D007958	1
BRD-K04412738	MESH:D009069	1
BRD-K04412738	MESH:D009181	1
BRD-K04412738	MESH:D009304	1
BRD-K04412738	MESH:D009325	1
BRD-K04412738	MESH:D009369	1
BRD-K04412738	MESH:D009422	1
BRD-K04412738	MESH:D009437	1
BRD-K04412738	MESH:D010024	1
BRD-K04412738	MESH:D010031	1
BRD-K04412738	MESH:D010032	1
BRD-K04412738	MESH:D010033	1
BRD-K04412738	MESH:D010146	1
BRD-K04412738	MESH:D010167	1
BRD-K04412738	MESH:D010292	1
BRD-K04412738	MESH:D010863	1
BRD-K04412738	MESH:D011127	1
BRD-K04412738	MESH:D011472	1
BRD-K04412738	MESH:D011507	1
BRD-K04412738	MESH:D011536	1
BRD-K04412738	MESH:D011537	1
BRD-K04412738	MESH:D011595	1
BRD-K04412738	MESH:D011654	1
BRD-K04412738	MESH:D011655	1
BRD-K04412738	MESH:D012021	1
BRD-K04412738	MESH:D012131	1
BRD-K04412738	MESH:D012135	1
BRD-K04412738	MESH:D012141	1
BRD-K04412738	MESH:D012393	1
BRD-K04412738	MESH:D012640	1
BRD-K04412738	MESH:D012735	1
BRD-K04412738	MESH:D012769	1
BRD-K04412738	MESH:D012852	1
BRD-K04412738	MESH:D012871	1
BRD-K04412738	MESH:D012883	1
BRD-K04412738	MESH:D012891	1
BRD-K04412738	MESH:D013064	1
BRD-K04412738	MESH:D013262	1
BRD-K04412738	MESH:D013280	1
BRD-K04412738	MESH:D013315	1
BRD-K04412738	MESH:D013575	1
BRD-K04412738	MESH:D013610	1
BRD-K04412738	MESH:D013616	1
BRD-K04412738	MESH:D013708	1
BRD-K04412738	MESH:D013921	1
BRD-K04412738	MESH:D013964	1
BRD-K04412738	MESH:D014012	1
BRD-K04412738	MESH:D014136	1
BRD-K04412738	MESH:D014202	1
BRD-K04412738	MESH:D014549	1
BRD-K04412738	MESH:D014552	1
BRD-K04412738	MESH:D014570	1
BRD-K04412738	MESH:D014581	1
BRD-K04412738	MESH:D014652	1
BRD-K04412738	MESH:D014717	1
BRD-K04412738	MESH:D014777	1
BRD-K04412738	MESH:D014839	1
BRD-K04412738	MESH:D014946	1
BRD-K04412738	MESH:D014947	1
BRD-K04412738	MESH:D014987	1
BRD-K04412738	MESH:D015228	1
BRD-K04412738	MESH:D015352	1
BRD-K04412738	MESH:D015746	1
BRD-K04412738	MESH:D015877	1
BRD-K04412738	MESH:D015878	1
BRD-K04412738	MESH:D016055	1
BRD-K04412738	MESH:D016481	1
BRD-K04412738	MESH:D016584	1
BRD-K04412738	MESH:D017093	1
BRD-K04412738	MESH:D017202	1
BRD-K04412738	MESH:D017695	1
BRD-K04412738	MESH:D018476	1
BRD-K04412738	MESH:D018655	1
BRD-K04412738	MESH:D018771	1
BRD-K04412738	MESH:D019522	1
BRD-K04412738	MESH:D019547	1
BRD-K04412738	MESH:D019567	1
BRD-K04412738	MESH:D019584	1
BRD-K04412738	MESH:D019838	1
BRD-K04412738	MESH:D019966	1
BRD-K04412738	MESH:D020230	1
BRD-K04412738	MESH:D020246	1
BRD-K04412738	MESH:D022125	1
BRD-K04412738	MESH:D036981	1
BRD-K04412738	MESH:D044342	1
BRD-K04412738	MESH:D051437	1
BRD-K04412738	MESH:D052256	1
BRD-K04412738	MESH:D053158	1
BRD-K04412738	MESH:D053159	1
BRD-K04412738	MESH:D056887	1
BRD-K04412738	MESH:D057565	1
BRD-K04412738	MESH:D058447	1
BRD-K04412738	MESH:D063806	1
BRD-K04412738	MESH:D065631	1
BRD-K04412738	MESH:OMIM:157300	1
BRD-K04804440	MESH:C000726607	1
BRD-K04804440	MESH:C536988	1
BRD-K04804440	MESH:C565842	1
BRD-K04804440	MESH:C571912	1
BRD-K04804440	MESH:D000072281	1
BRD-K04804440	MESH:D000080983	1
BRD-K04804440	MESH:D000081028	1
BRD-K04804440	MESH:D000084462	1
BRD-K04804440	MESH:D000086582	1
BRD-K04804440	MESH:D000092162	1
BRD-K04804440	MESH:D000138	1
BRD-K04804440	MESH:D000370	1
BRD-K04804440	MESH:D000380	1
BRD-K04804440	MESH:D000419	1
BRD-K04804440	MESH:D000707	1
BRD-K04804440	MESH:D000740	1
BRD-K04804440	MESH:D000743	1
BRD-K04804440	MESH:D000787	1
BRD-K04804440	MESH:D000799	1
BRD-K04804440	MESH:D000881	1
BRD-K04804440	MESH:D001008	1
BRD-K04804440	MESH:D001145	1
BRD-K04804440	MESH:D001168	1
BRD-K04804440	MESH:D001247	1
BRD-K04804440	MESH:D001248	1
BRD-K04804440	MESH:D001259	1
BRD-K04804440	MESH:D001282	1
BRD-K04804440	MESH:D001663	1
BRD-K04804440	MESH:D001762	1
BRD-K04804440	MESH:D001768	1
BRD-K04804440	MESH:D001794	1
BRD-K04804440	MESH:D001986	1
BRD-K04804440	MESH:D002177	1
BRD-K04804440	MESH:D003221	1
BRD-K04804440	MESH:D003231	1
BRD-K04804440	MESH:D003248	1
BRD-K04804440	MESH:D003316	1
BRD-K04804440	MESH:D003680	1
BRD-K04804440	MESH:D003693	1
BRD-K04804440	MESH:D003872	1
BRD-K04804440	MESH:D003873	1
BRD-K04804440	MESH:D004066	1
BRD-K04804440	MESH:D004172	1
BRD-K04804440	MESH:D004244	1
BRD-K04804440	MESH:D004408	1
BRD-K04804440	MESH:D004415	1
BRD-K04804440	MESH:D004487	1
BRD-K04804440	MESH:D004761	1
BRD-K04804440	MESH:D004802	1
BRD-K04804440	MESH:D004830	1
BRD-K04804440	MESH:D004844	1
BRD-K04804440	MESH:D004890	1
BRD-K04804440	MESH:D004892	1
BRD-K04804440	MESH:D004893	1
BRD-K04804440	MESH:D005076	1
BRD-K04804440	MESH:D005334	1
BRD-K04804440	MESH:D005414	1
BRD-K04804440	MESH:D005483	1
BRD-K04804440	MESH:D006073	1
BRD-K04804440	MESH:D006177	1
BRD-K04804440	MESH:D006212	1
BRD-K04804440	MESH:D006261	1
BRD-K04804440	MESH:D006323	1
BRD-K04804440	MESH:D006331	1
BRD-K04804440	MESH:D006337	1
BRD-K04804440	MESH:D006339	1
BRD-K04804440	MESH:D006417	1
BRD-K04804440	MESH:D006470	1
BRD-K04804440	MESH:D006471	1
BRD-K04804440	MESH:D006505	1
BRD-K04804440	MESH:D006606	1
BRD-K04804440	MESH:D006726	1
BRD-K04804440	MESH:D006943	1
BRD-K04804440	MESH:D006945	1
BRD-K04804440	MESH:D006967	1
BRD-K04804440	MESH:D006973	1
BRD-K04804440	MESH:D007003	1
BRD-K04804440	MESH:D007022	1
BRD-K04804440	MESH:D007024	1
BRD-K04804440	MESH:D007154	1
BRD-K04804440	MESH:D007319	1
BRD-K04804440	MESH:D007416	1
BRD-K04804440	MESH:D007565	1
BRD-K04804440	MESH:D007634	1
BRD-K04804440	MESH:D007766	1
BRD-K04804440	MESH:D007964	1
BRD-K04804440	MESH:D007970	1
BRD-K04804440	MESH:D008708	1
BRD-K04804440	MESH:D009122	1
BRD-K04804440	MESH:D009157	1
BRD-K04804440	MESH:D009181	1
BRD-K04804440	MESH:D009203	1
BRD-K04804440	MESH:D009207	1
BRD-K04804440	MESH:D009304	1
BRD-K04804440	MESH:D009325	1
BRD-K04804440	MESH:D009393	1
BRD-K04804440	MESH:D009395	1
BRD-K04804440	MESH:D009422	1
BRD-K04804440	MESH:D009503	1
BRD-K04804440	MESH:D009759	1
BRD-K04804440	MESH:D009877	1
BRD-K04804440	MESH:D010146	1
BRD-K04804440	MESH:D010195	1
BRD-K04804440	MESH:D010198	1
BRD-K04804440	MESH:D010259	1
BRD-K04804440	MESH:D010292	1
BRD-K04804440	MESH:D010689	1
BRD-K04804440	MESH:D010698	1
BRD-K04804440	MESH:D010976	1
BRD-K04804440	MESH:D010996	1
BRD-K04804440	MESH:D011115	1
BRD-K04804440	MESH:D011141	1
BRD-K04804440	MESH:D011537	1
BRD-K04804440	MESH:D011559	1
BRD-K04804440	MESH:D011595	1
BRD-K04804440	MESH:D011618	1
BRD-K04804440	MESH:D011655	1
BRD-K04804440	MESH:D011693	1
BRD-K04804440	MESH:D012128	1
BRD-K04804440	MESH:D012220	1
BRD-K04804440	MESH:D012640	1
BRD-K04804440	MESH:D012769	1
BRD-K04804440	MESH:D012893	1
BRD-K04804440	MESH:D013226	1
BRD-K04804440	MESH:D013262	1
BRD-K04804440	MESH:D013405	1
BRD-K04804440	MESH:D013575	1
BRD-K04804440	MESH:D013610	1
BRD-K04804440	MESH:D013921	1
BRD-K04804440	MESH:D013922	1
BRD-K04804440	MESH:D014012	1
BRD-K04804440	MESH:D014202	1
BRD-K04804440	MESH:D014581	1
BRD-K04804440	MESH:D014605	1
BRD-K04804440	MESH:D014627	1
BRD-K04804440	MESH:D014657	1
BRD-K04804440	MESH:D014717	1
BRD-K04804440	MESH:D014839	1
BRD-K04804440	MESH:D014987	1
BRD-K04804440	MESH:D015163	1
BRD-K04804440	MESH:D015352	1
BRD-K04804440	MESH:D015746	1
BRD-K04804440	MESH:D016055	1
BRD-K04804440	MESH:D016171	1
BRD-K04804440	MESH:D017093	1
BRD-K04804440	MESH:D017484	1
BRD-K04804440	MESH:D017495	1
BRD-K04804440	MESH:D018771	1
BRD-K04804440	MESH:D018879	1
BRD-K04804440	MESH:D018908	1
BRD-K04804440	MESH:D019226	1
BRD-K04804440	MESH:D019586	1
BRD-K04804440	MESH:D020767	1
BRD-K04804440	MESH:D020795	1
BRD-K04804440	MESH:D023341	1
BRD-K04804440	MESH:D034381	1
BRD-K04804440	MESH:D041781	1
BRD-K04804440	MESH:D045823	1
BRD-K04804440	MESH:D047508	1
BRD-K04804440	MESH:D051437	1
BRD-K04804440	MESH:D052256	1
BRD-K04804440	MESH:D053609	1
BRD-K04804440	MESH:D056150	1
BRD-K04804440	MESH:D058447	1
BRD-K04804440	MESH:D059020	1
BRD-K04804440	MESH:D063806	1
BRD-K04804440	MESH:OMIM:157300	1
BRD-K04993501	MESH:D000080983	1
BRD-K04993501	MESH:D000380	1
BRD-K04993501	MESH:D000707	1
BRD-K04993501	MESH:D000741	1
BRD-K04993501	MESH:D000743	1
BRD-K04993501	MESH:D000799	1
BRD-K04993501	MESH:D002177	1
BRD-K04993501	MESH:D002779	1
BRD-K04993501	MESH:D003092	1
BRD-K04993501	MESH:D004244	1
BRD-K04993501	MESH:D004415	1
BRD-K04993501	MESH:D004761	1
BRD-K04993501	MESH:D004802	1
BRD-K04993501	MESH:D004892	1
BRD-K04993501	MESH:D005076	1
BRD-K04993501	MESH:D005414	1
BRD-K04993501	MESH:D006261	1
BRD-K04993501	MESH:D006470	1
BRD-K04993501	MESH:D006505	1
BRD-K04993501	MESH:D006932	1
BRD-K04993501	MESH:D006967	1
BRD-K04993501	MESH:D007565	1
BRD-K04993501	MESH:D007970	1
BRD-K04993501	MESH:D009325	1
BRD-K04993501	MESH:D009503	1
BRD-K04993501	MESH:D010198	1
BRD-K04993501	MESH:D011537	1
BRD-K04993501	MESH:D012640	1
BRD-K04993501	MESH:D012713	1
BRD-K04993501	MESH:D012769	1
BRD-K04993501	MESH:D013262	1
BRD-K04993501	MESH:D013921	1
BRD-K04993501	MESH:D014581	1
BRD-K04993501	MESH:D014627	1
BRD-K04993501	MESH:D014839	1
BRD-K04993501	MESH:D015163	1
BRD-K04993501	MESH:D015746	1
BRD-K04993501	MESH:D051437	1
BRD-K04993501	MESH:D058186	1
BRD-K05395900	MESH:D000152	1
BRD-K05395900	MESH:D001416	1
BRD-K05395900	MESH:D003221	1
BRD-K05395900	MESH:D004244	1
BRD-K05395900	MESH:D004408	1
BRD-K05395900	MESH:D004412	1
BRD-K05395900	MESH:D004415	1
BRD-K05395900	MESH:D004487	1
BRD-K05395900	MESH:D005076	1
BRD-K05395900	MESH:D005414	1
BRD-K05395900	MESH:D006261	1
BRD-K05395900	MESH:D007319	1
BRD-K05395900	MESH:D008599	1
BRD-K05395900	MESH:D009325	1
BRD-K05395900	MESH:D010146	1
BRD-K05395900	MESH:D011537	1
BRD-K05395900	MESH:D014060	1
BRD-K05395900	MESH:D014076	1
BRD-K05395900	MESH:D014717	1
BRD-K05395900	MESH:D015746	1
BRD-K05395900	MESH:D018771	1
BRD-K05395900	MESH:D019226	1
BRD-K05395900	MESH:D063806	1
BRD-K05510762	MESH:D000077260	1
BRD-K05510762	MESH:D000084462	1
BRD-K05510762	MESH:D000505	1
BRD-K05510762	MESH:D000740	1
BRD-K05510762	MESH:D000787	1
BRD-K05510762	MESH:D001008	1
BRD-K05510762	MESH:D001145	1
BRD-K05510762	MESH:D001247	1
BRD-K05510762	MESH:D001281	1
BRD-K05510762	MESH:D001480	1
BRD-K05510762	MESH:D001794	1
BRD-K05510762	MESH:D001919	1
BRD-K05510762	MESH:D003248	1
BRD-K05510762	MESH:D003371	1
BRD-K05510762	MESH:D004244	1
BRD-K05510762	MESH:D004415	1
BRD-K05510762	MESH:D005076	1
BRD-K05510762	MESH:D005334	1
BRD-K05510762	MESH:D005414	1
BRD-K05510762	MESH:D006261	1
BRD-K05510762	MESH:D006339	1
BRD-K05510762	MESH:D006967	1
BRD-K05510762	MESH:D006973	1
BRD-K05510762	MESH:D007022	1
BRD-K05510762	MESH:D007024	1
BRD-K05510762	MESH:D007239	1
BRD-K05510762	MESH:D007319	1
BRD-K05510762	MESH:D007964	1
BRD-K05510762	MESH:D007970	1
BRD-K05510762	MESH:D009325	1
BRD-K05510762	MESH:D009846	1
BRD-K05510762	MESH:D010146	1
BRD-K05510762	MESH:D011595	1
BRD-K05510762	MESH:D012804	1
BRD-K05510762	MESH:D013575	1
BRD-K05510762	MESH:D013610	1
BRD-K05510762	MESH:D013921	1
BRD-K05510762	MESH:D014552	1
BRD-K05510762	MESH:D014839	1
BRD-K05510762	MESH:D015746	1
BRD-K05510762	MESH:D018879	1
BRD-K05510762	MESH:D054537	1
BRD-K05510762	MESH:OMIM:157300	1
BRD-K05658747	MESH:D000084462	1
BRD-K05658747	MESH:D001008	1
BRD-K05658747	MESH:D001523	1
BRD-K05658747	MESH:D001941	1
BRD-K05658747	MESH:D002524	1
BRD-K05658747	MESH:D003240	1
BRD-K05658747	MESH:D003560	1
BRD-K05658747	MESH:D003866	1
BRD-K05658747	MESH:D003875	1
BRD-K05658747	MESH:D004066	1
BRD-K05658747	MESH:D004802	1
BRD-K05658747	MESH:D005076	1
BRD-K05658747	MESH:D005128	1
BRD-K05658747	MESH:D005334	1
BRD-K05658747	MESH:D005767	1
BRD-K05658747	MESH:D006261	1
BRD-K05658747	MESH:D006331	1
BRD-K05658747	MESH:D006967	1
BRD-K05658747	MESH:D007154	1
BRD-K05658747	MESH:D007239	1
BRD-K05658747	MESH:D008107	1
BRD-K05658747	MESH:D009325	1
BRD-K05658747	MESH:D009369	1
BRD-K05658747	MESH:D009393	1
BRD-K05658747	MESH:D009395	1
BRD-K05658747	MESH:D009422	1
BRD-K05658747	MESH:D010259	1
BRD-K05658747	MESH:D011127	1
BRD-K05658747	MESH:D012206	1
BRD-K05658747	MESH:D013262	1
BRD-K05658747	MESH:D013921	1
BRD-K05658747	MESH:D014570	1
BRD-K05658747	MESH:D014652	1
BRD-K05658747	MESH:D017093	1
BRD-K05658747	MESH:D044342	1
BRD-K05658747	MESH:D051437	1
BRD-K05658747	MESH:D053040	1
BRD-K05658747	MESH:D053158	1
BRD-K05658747	MESH:D059020	1
BRD-K05673000	MESH:C565842	1
BRD-K05673000	MESH:D001794	1
BRD-K05673000	MESH:D001986	1
BRD-K05673000	MESH:D004761	1
BRD-K05673000	MESH:D004802	1
BRD-K05673000	MESH:D005076	1
BRD-K05673000	MESH:D005414	1
BRD-K05673000	MESH:D006417	1
BRD-K05673000	MESH:D006967	1
BRD-K05673000	MESH:D007022	1
BRD-K05673000	MESH:D007674	1
BRD-K05673000	MESH:D007826	1
BRD-K05673000	MESH:D009325	1
BRD-K05673000	MESH:D010146	1
BRD-K05673000	MESH:D010689	1
BRD-K05673000	MESH:D011507	1
BRD-K05673000	MESH:D011537	1
BRD-K05673000	MESH:D012769	1
BRD-K05673000	MESH:D013924	1
BRD-K05673000	MESH:D014456	1
BRD-K05673000	MESH:D014581	1
BRD-K05673000	MESH:D014839	1
BRD-K05673000	MESH:D051437	1
BRD-K05977355	MESH:D000077260	1
BRD-K05977355	MESH:D000084462	1
BRD-K05977355	MESH:D000380	1
BRD-K05977355	MESH:D000505	1
BRD-K05977355	MESH:D000707	1
BRD-K05977355	MESH:D000799	1
BRD-K05977355	MESH:D000860	1
BRD-K05977355	MESH:D001247	1
BRD-K05977355	MESH:D001416	1
BRD-K05977355	MESH:D002779	1
BRD-K05977355	MESH:D003638	1
BRD-K05977355	MESH:D003875	1
BRD-K05977355	MESH:D004066	1
BRD-K05977355	MESH:D004244	1
BRD-K05977355	MESH:D004408	1
BRD-K05977355	MESH:D004415	1
BRD-K05977355	MESH:D005076	1
BRD-K05977355	MESH:D005221	1
BRD-K05977355	MESH:D005334	1
BRD-K05977355	MESH:D005767	1
BRD-K05977355	MESH:D006261	1
BRD-K05977355	MESH:D006331	1
BRD-K05977355	MESH:D006561	1
BRD-K05977355	MESH:D006937	1
BRD-K05977355	MESH:D007008	1
BRD-K05977355	MESH:D007154	1
BRD-K05977355	MESH:D007319	1
BRD-K05977355	MESH:D007565	1
BRD-K05977355	MESH:D007970	1
BRD-K05977355	MESH:D009202	1
BRD-K05977355	MESH:D009325	1
BRD-K05977355	MESH:D009422	1
BRD-K05977355	MESH:D009503	1
BRD-K05977355	MESH:D010146	1
BRD-K05977355	MESH:D010292	1
BRD-K05977355	MESH:D010612	1
BRD-K05977355	MESH:D011141	1
BRD-K05977355	MESH:D011537	1
BRD-K05977355	MESH:D012640	1
BRD-K05977355	MESH:D012871	1
BRD-K05977355	MESH:D013262	1
BRD-K05977355	MESH:D013315	1
BRD-K05977355	MESH:D013894	1
BRD-K05977355	MESH:D013921	1
BRD-K05977355	MESH:D014202	1
BRD-K05977355	MESH:D014717	1
BRD-K05977355	MESH:D014839	1
BRD-K05977355	MESH:D014987	1
BRD-K05977355	MESH:D015228	1
BRD-K05977355	MESH:D015746	1
BRD-K05977355	MESH:D016171	1
BRD-K05977355	MESH:D044342	1
BRD-K05977355	MESH:D047508	1
BRD-K05977355	MESH:D056150	1
BRD-K05977355	MESH:D063806	1
BRD-K06335600	MESH:C537692	1
BRD-K06335600	MESH:D000013	1
BRD-K06335600	MESH:D000038	1
BRD-K06335600	MESH:D000077260	1
BRD-K06335600	MESH:D000084462	1
BRD-K06335600	MESH:D000142	1
BRD-K06335600	MESH:D000419	1
BRD-K06335600	MESH:D000505	1
BRD-K06335600	MESH:D000550	1
BRD-K06335600	MESH:D000707	1
BRD-K06335600	MESH:D000740	1
BRD-K06335600	MESH:D000787	1
BRD-K06335600	MESH:D001008	1
BRD-K06335600	MESH:D001145	1
BRD-K06335600	MESH:D001168	1
BRD-K06335600	MESH:D001247	1
BRD-K06335600	MESH:D001249	1
BRD-K06335600	MESH:D001416	1
BRD-K06335600	MESH:D001794	1
BRD-K06335600	MESH:D001835	1
BRD-K06335600	MESH:D001919	1
BRD-K06335600	MESH:D001991	1
BRD-K06335600	MESH:D002062	1
BRD-K06335600	MESH:D002177	1
BRD-K06335600	MESH:D002481	1
BRD-K06335600	MESH:D002769	1
BRD-K06335600	MESH:D003231	1
BRD-K06335600	MESH:D003248	1
BRD-K06335600	MESH:D003324	1
BRD-K06335600	MESH:D003556	1
BRD-K06335600	MESH:D003638	1
BRD-K06335600	MESH:D003680	1
BRD-K06335600	MESH:D003704	1
BRD-K06335600	MESH:D003866	1
BRD-K06335600	MESH:D003873	1
BRD-K06335600	MESH:D004244	1
BRD-K06335600	MESH:D004409	1
BRD-K06335600	MESH:D004415	1
BRD-K06335600	MESH:D004438	1
BRD-K06335600	MESH:D004487	1
BRD-K06335600	MESH:D005076	1
BRD-K06335600	MESH:D005221	1
BRD-K06335600	MESH:D005334	1
BRD-K06335600	MESH:D005414	1
BRD-K06335600	MESH:D005759	1
BRD-K06335600	MESH:D005901	1
BRD-K06335600	MESH:D006029	1
BRD-K06335600	MESH:D006212	1
BRD-K06335600	MESH:D006333	1
BRD-K06335600	MESH:D006339	1
BRD-K06335600	MESH:D006396	1
BRD-K06335600	MESH:D006417	1
BRD-K06335600	MESH:D006429	1
BRD-K06335600	MESH:D006470	1
BRD-K06335600	MESH:D006471	1
BRD-K06335600	MESH:D006505	1
BRD-K06335600	MESH:D006528	1
BRD-K06335600	MESH:D006561	1
BRD-K06335600	MESH:D006562	1
BRD-K06335600	MESH:D006937	1
BRD-K06335600	MESH:D006943	1
BRD-K06335600	MESH:D006949	1
BRD-K06335600	MESH:D006967	1
BRD-K06335600	MESH:D007008	1
BRD-K06335600	MESH:D007010	1
BRD-K06335600	MESH:D007019	1
BRD-K06335600	MESH:D007022	1
BRD-K06335600	MESH:D007024	1
BRD-K06335600	MESH:D007037	1
BRD-K06335600	MESH:D007239	1
BRD-K06335600	MESH:D007251	1
